Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;Reward sd Value;Share % per Protocol
ETH+frxETH ;0x2932a86df44Fe8D2A706d8e9c5d51c24883423F5;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;186.918579;1242.016839;1.13
pxETH+frxETH ;0x277d1424a84B35ec0a8108482551b00b4fc1539b;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;382.746787;2543.235436;2.31
crvUSD+zunUSD ;0xB1A829a05E618F7C4f50Cb86f8F64Fb86e42dE5a;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;10905.132673;2730.424539;2.48
arbi-zunUSD+crvUSD ;0x5C5480A5C90EAcb8f31028f0f0eA9a716d04028D;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;4791.446358;1199.681206;1.09
arbi-zunETH+WETH ;0x39D053f054e9e5E5ADA759FBDDCEc904D43e9B7c;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;8599.055656;2153.029521;1.96
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;CVG;0x97efFB790f2fbB701D88f89DB4521348A2B77be8;3363.094384;0.000000;0.00
CVX+clevCVX ;0x7970489a543FB237ABab63d62524d8A5CE165B86;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;319.325214;2185.934078;1.99
WETH+ZUN ;0xdA22f2De17547E3A5CADcC960EB4e9cfDC52e10A;ZUN;0x6b5204B0Be36771253Cc38e88012E02B752f0f36;81905.955269;20507.593704;18.63
SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;122.833762;409.768612;0.37
arbi-USDe+USDx ;0x99178264ec6b9de40689eE4F2f561cA3885a4BD2;SNX;0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F;1381.699762;7037.164401;6.39
CVX1+cvgCVX ;0xeE624fCbb0C197E41ffc58999e6D35b9B893533E;crvUSD;0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E;149.223822;497.804819;0.45
MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;14862316.639588;27078.385791;24.60
ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;SD;0x30D20208d987713f46DFD34EF128Bb16C404D10f;2283.843293;3470.460296;3.15
DOLA+FRAXBP ;0xBE266d68Ce3dDFAb366Bb866F4353B6FC42BA43c;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;114.233034;8232.966027;7.48
DOLA+FRAXPYUSD ;0x4B092818708A721cB187dFACF41f440ADb79044D;INV;0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68;400.262983;28847.623414;26.21
GHO+WBTC+wstETH ;0x6373E119F2A1Fd081249BC16FE7FEA1F6b3A4Ca8;GHO;0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f;574.835732;1922.561655;1.75
